,index,Latitude,LatitudeDir,Longitude,LongitudeDir,Altitude,Category
8210,11576,,,,,,
8211,11577,,,,,,
8212,11578,,,,,,
8213,11579,,,,,,
8214,11580,,,,,,
8215,11581,,,,,,
8216,11582,,,,,,
8217,11583,,,,,,
8218,11584,,,,,,
8219,11585,,,,,,
8220,11586,,,,,,
8221,11587,,,,,,
8222,11588,,,,,,
8223,11589,,,,,,
8224,11590,,,,,,
8225,11591,,,,,,
8226,11592,,,,,,
8227,11593,,,,,,
8228,11594,,,,,,
8229,11595,,,,,,
8230,11596,,,,,,
8231,11597,,,,,,
8232,11598,,,,,,
8233,11599,,,,,,
8234,11600,,,,,,
8235,11601,,,,,,
8236,11602,,,,,,
8237,11603,,,,,,
8238,11604,,,,,,
8239,11605,,,,,,
8240,11606,,,,,,
8241,11607,,,,,,
8242,11608,,,,,,
8243,11609,,,,,,
8244,11610,,,,,,
8245,11611,,,,,,
8246,11612,,,,,,
8247,11613,,,,,,
8248,11614,,,,,,
8249,11615,,,,,,
8250,11616,,,,,,
8251,11617,,,,,,
8252,11618,,,,,,
8253,11619,,,,,,
8254,11620,,,,,,
8255,11621,,,,,,
8256,11622,,,,,,
8257,11623,,,,,,
8258,11624,,,,,,
8259,11625,,,,,,
8260,11626,,,,,,
8261,11627,,,,,,
8262,11628,,,,,,
8263,11629,,,,,,
8264,11630,,,,,,
8265,11631,,,,,,
8266,11632,,,,,,
8267,11633,,,,,,
8268,11634,,,,,,
8269,11635,,,,,,
8270,11636,,,,,,
8271,11637,,,,,,
8272,11638,,,,,,
8273,11639,,,,,,
8274,11640,,,,,,
8275,11641,,,,,,
8276,11642,,,,,,
8277,11643,,,,,,
8278,11644,,,,,,
8279,11645,,,,,,
8280,11646,,,,,,
8281,11647,,,,,,
8282,11648,,,,,,
8283,11649,,,,,,
8284,11650,,,,,,
8285,11651,,,,,,
8286,11652,,,,,,
8287,11653,,,,,,
8288,11654,,,,,,
8289,11655,,,,,,
8290,11656,,,,,,
8291,11657,,,,,,
8292,11658,,,,,,
8293,11659,,,,,,
8294,11660,,,,,,
8295,11661,,,,,,
8296,11662,,,,,,
8297,11663,,,,,,
8298,11664,,,,,,
8299,11665,,,,,,
8300,11666,,,,,,
8301,11667,,,,,,
8302,11668,,,,,,
8303,11669,,,,,,
8304,11670,,,,,,
8305,11671,,,,,,
8306,11672,,,,,,
8307,11673,,,,,,
8308,11674,,,,,,
8309,11675,,,,,,
8310,11676,,,,,,
8311,11677,,,,,,
8312,11678,,,,,,
8313,11679,,,,,,
8314,11680,,,,,,
8315,11681,,,,,,
8316,11682,,,,,,
8317,11683,,,,,,
8318,11684,,,,,,
8319,11685,,,,,,
8320,11686,,,,,,
8321,11687,,,,,,
8322,11688,,,,,,
8323,11689,,,,,,
8324,11690,,,,,,
8325,11691,,,,,,
8326,11692,,,,,,
8327,11693,,,,,,
8328,11694,,,,,,
8329,11695,,,,,,
8330,11696,,,,,,
8331,11697,,,,,,
8332,11698,,,,,,
8333,11699,,,,,,
8334,11700,,,,,,
8335,11701,,,,,,
8336,11702,,,,,,
8337,11703,,,,,,
8338,11704,,,,,,
8339,11705,,,,,,
8340,11706,,,,,,
8341,11707,,,,,,
8342,11708,,,,,,
8343,11709,,,,,,
8344,11710,,,,,,
8345,11711,,,,,,
8346,11712,,,,,,
8347,11713,,,,,,
8348,11714,,,,,,
8349,11715,,,,,,
8350,11716,,,,,,
8351,11717,,,,,,
8352,11718,,,,,,
8353,11719,,,,,,
8354,11720,,,,,,
8355,11721,,,,,,
8356,11722,,,,,,
8357,11723,,,,,,
8358,11724,,,,,,
8359,11725,,,,,,
8360,11726,,,,,,
8361,11727,,,,,,
8362,11728,,,,,,
8363,11729,,,,,,
8364,11730,,,,,,
8365,11731,,,,,,
8366,11732,,,,,,
8367,11733,,,,,,
8368,11734,,,,,,
8369,11735,,,,,,
8370,11736,,,,,,
8371,11737,,,,,,
8372,11738,,,,,,
8373,11739,,,,,,
8374,11740,,,,,,
8375,11741,,,,,,
8376,11742,,,,,,
8377,11743,,,,,,
8378,11744,,,,,,
8379,11745,,,,,,
8380,11746,,,,,,
8381,11747,,,,,,
8382,11748,,,,,,
8383,11749,,,,,,
8384,11750,,,,,,
8385,11751,,,,,,
8386,11752,,,,,,
8387,11753,,,,,,
8388,11754,,,,,,
8389,11755,,,,,,
8390,11756,,,,,,
8391,11757,,,,,,
8392,11758,,,,,,
8393,11759,,,,,,
8394,11760,,,,,,
8395,11761,,,,,,
8396,11762,,,,,,
8397,11763,,,,,,
8398,11764,,,,,,
8399,11765,,,,,,
8400,11766,,,,,,
8401,11767,,,,,,
8402,11768,,,,,,
8403,11769,,,,,,
8404,11770,,,,,,
8405,11771,,,,,,
8406,11772,,,,,,
8407,11773,,,,,,
8408,11774,,,,,,
8409,11775,,,,,,
8410,11776,,,,,,
8411,11777,,,,,,
8412,11778,,,,,,
8413,11779,,,,,,
8414,11780,,,,,,
8415,11781,,,,,,
8416,11782,,,,,,
8417,11783,,,,,,
8418,11784,,,,,,
8419,11785,,,,,,
8420,11786,,,,,,
8421,11787,,,,,,
8422,11788,,,,,,
8423,11789,,,,,,
8424,11790,,,,,,
8425,11791,,,,,,
8426,11792,,,,,,
8427,11793,,,,,,
8428,11794,,,,,,
8429,11795,,,,,,
8430,11796,,,,,,
8431,11797,,,,,,
8432,11798,,,,,,
8433,11799,,,,,,
8434,11800,,,,,,
8435,11801,,,,,,
8436,11802,,,,,,
8437,11803,,,,,,
8438,11804,,,,,,
8439,11805,,,,,,
8440,11806,,,,,,
8441,11807,,,,,,
8442,11808,,,,,,
8443,11809,,,,,,
8444,11810,,,,,,
8445,11811,,,,,,
8446,11812,,,,,,
8447,11813,,,,,,
8448,11814,,,,,,
8449,11815,,,,,,
8450,11816,,,,,,
8451,11817,,,,,,
8452,11818,,,,,,
8453,11819,,,,,,
8454,11820,,,,,,
8455,11821,,,,,,
8456,11822,,,,,,
8457,11823,,,,,,
8458,11824,,,,,,
8459,11825,,,,,,
8460,11826,,,,,,
8461,11827,,,,,,
8462,11828,,,,,,
8463,11829,,,,,,
8464,11830,,,,,,
8465,11831,,,,,,
8466,11832,,,,,,
8467,11833,,,,,,
8468,11834,,,,,,
8469,11835,,,,,,
8470,11836,,,,,,
8471,11837,,,,,,
8472,11838,,,,,,
8473,11839,,,,,,
8474,11840,,,,,,
8475,11841,,,,,,
8476,11842,,,,,,
8477,11843,,,,,,
8478,11844,,,,,,
8479,11845,,,,,,
8480,11846,,,,,,
8481,11847,,,,,,
8482,11848,,,,,,
8483,11849,,,,,,
8484,11850,,,,,,
8485,11851,,,,,,
8486,11852,,,,,,
8487,11853,,,,,,
8488,11854,,,,,,
8489,11855,,,,,,
8490,11856,,,,,,
8491,11857,,,,,,
8492,11858,,,,,,
8493,11859,,,,,,
8494,11860,,,,,,
8495,11861,,,,,,
8496,11862,,,,,,
8497,11863,,,,,,
8498,11864,,,,,,
8499,11865,,,,,,
8500,11866,,,,,,
8501,11867,,,,,,
8502,11868,,,,,,
8503,11869,,,,,,
8504,11870,,,,,,
8505,11871,,,,,,
8506,11872,,,,,,
8507,11873,,,,,,
8508,11874,,,,,,
8509,11875,,,,,,
8510,11876,,,,,,
8511,11877,,,,,,
8512,11878,,,,,,
8513,11879,,,,,,
8514,11880,,,,,,
8515,11881,,,,,,
8516,11882,,,,,,
8517,11883,,,,,,
8518,11884,,,,,,
8519,11885,,,,,,
8520,11886,,,,,,
8521,11887,,,,,,
8522,11888,,,,,,
8523,11889,,,,,,
8524,11890,,,,,,
8525,11891,,,,,,
8526,11892,,,,,,
8527,11893,,,,,,
8528,11894,,,,,,
8529,11895,,,,,,
8530,11896,,,,,,
8531,11897,,,,,,
8532,11898,,,,,,
8533,11899,,,,,,
8534,11900,,,,,,
8535,11901,,,,,,
8536,11902,,,,,,
8537,11903,,,,,,
8538,11904,,,,,,
8539,11905,,,,,,
8540,11906,,,,,,
8541,11907,,,,,,
8542,11908,,,,,,
8543,11909,,,,,,
8544,11910,,,,,,
8545,11911,,,,,,
8546,11912,,,,,,
8547,11913,,,,,,
8548,11914,,,,,,
8549,11915,,,,,,
8550,11916,,,,,,
8551,11917,,,,,,
8552,11918,,,,,,
8553,11919,,,,,,
8554,11920,,,,,,
8555,11921,,,,,,
8556,11922,,,,,,
8557,11923,,,,,,
8558,11924,,,,,,
8559,11925,,,,,,
8560,11926,,,,,,
8561,11927,,,,,,
8562,11928,,,,,,
8563,11929,,,,,,
8564,11930,,,,,,
8565,11931,,,,,,
8566,11932,,,,,,
8567,11933,,,,,,
8568,11934,,,,,,
8569,11935,,,,,,
8570,11936,,,,,,
8571,11937,,,,,,
8572,11938,,,,,,
8573,11939,,,,,,
8574,11940,,,,,,
8575,11941,,,,,,
8576,11942,,,,,,
8577,11943,,,,,,
8578,11944,,,,,,
8579,11945,,,,,,
8580,11946,,,,,,
8581,11947,,,,,,
8582,11948,,,,,,
8583,11949,,,,,,
8584,11950,,,,,,
8585,11951,,,,,,
8586,11952,,,,,,
8587,11953,,,,,,
8588,11954,,,,,,
8589,11955,,,,,,
8590,11956,,,,,,
8591,11957,,,,,,
8592,11958,,,,,,
8593,11959,,,,,,
8594,11960,,,,,,
8595,11961,,,,,,
8596,11962,,,,,,
8597,11963,,,,,,
8598,11964,,,,,,
8599,11965,,,,,,
8600,11966,,,,,,
8601,11967,,,,,,
8602,11968,,,,,,
8603,11969,,,,,,
8604,11970,,,,,,
8605,11971,,,,,,
8606,11972,,,,,,
8607,11973,,,,,,
8608,11974,,,,,,
8609,11975,,,,,,
8610,11976,,,,,,
8611,11977,,,,,,
8612,11978,,,,,,
8613,11979,,,,,,
8614,11980,,,,,,
8615,11981,,,,,,
8616,11982,,,,,,
8617,11983,,,,,,
8618,11984,,,,,,
8619,11985,,,,,,
8620,11986,,,,,,
8621,11987,,,,,,
8622,11988,,,,,,
8623,11989,,,,,,
8624,11990,,,,,,
8625,11991,,,,,,
8626,11992,,,,,,
8627,11993,,,,,,
8628,11994,,,,,,
8629,11995,,,,,,
8630,11996,,,,,,
8631,11997,,,,,,
8632,11998,,,,,,
8633,11999,,,,,,
8634,12000,,,,,,
8635,12001,,,,,,
8636,12002,,,,,,
8637,12003,,,,,,
8638,12004,,,,,,
8639,12005,,,,,,
8640,12006,,,,,,
8641,12007,,,,,,
8642,12008,,,,,,
8643,12009,,,,,,
8644,12010,,,,,,
8645,12011,,,,,,
8646,12012,,,,,,
8647,12013,,,,,,
8648,12014,,,,,,
8649,12015,,,,,,
8650,12016,,,,,,
8651,12017,,,,,,
8652,12018,,,,,,
8653,12019,,,,,,
8654,12020,,,,,,
8655,12021,,,,,,
8656,12022,,,,,,
8657,12023,,,,,,
8658,12024,,,,,,
8659,12025,,,,,,
8660,12026,,,,,,
8661,12027,,,,,,
8662,12028,,,,,,
8663,12029,,,,,,
8664,12030,,,,,,
8665,12031,,,,,,
8666,12032,,,,,,
8667,12033,,,,,,
8668,12034,,,,,,
8669,12035,,,,,,
8670,12036,,,,,,
8671,12037,,,,,,
8672,12038,,,,,,
8673,12039,,,,,,
8674,12040,,,,,,
8675,12041,,,,,,
8676,12042,,,,,,
8677,12043,,,,,,
8678,12044,,,,,,
8679,12045,,,,,,
8680,12046,,,,,,
8681,12047,,,,,,
8682,12048,,,,,,
8683,12049,,,,,,
8684,12050,,,,,,
8685,12051,,,,,,
8686,12052,,,,,,
8687,12053,,,,,,
8688,12054,,,,,,
8689,12055,,,,,,
8690,12056,,,,,,
8691,12057,,,,,,
8692,12058,,,,,,
8693,12059,,,,,,
8694,12060,,,,,,
8695,12061,,,,,,
8696,12062,,,,,,
8697,12063,,,,,,
8698,12064,,,,,,
8699,12065,,,,,,
8700,12066,,,,,,
8701,12067,,,,,,
8702,12068,,,,,,
8703,12069,,,,,,
8704,12070,,,,,,
8705,12071,,,,,,
8706,12072,,,,,,
8707,12073,,,,,,
8708,12074,,,,,,
8709,12075,,,,,,
8710,12076,,,,,,
8711,12077,,,,,,
8712,12078,,,,,,
8713,12079,,,,,,
8714,12080,,,,,,
8715,12081,,,,,,
8716,12082,,,,,,
8717,12083,,,,,,
8718,12084,,,,,,
8719,12085,,,,,,
8720,12086,,,,,,
8721,12087,,,,,,
8722,12088,,,,,,
8723,12089,,,,,,
8724,12090,,,,,,
8725,12091,,,,,,
8726,12092,,,,,,
8727,12093,,,,,,
8728,12094,,,,,,
8729,12095,,,,,,
8730,12096,,,,,,
8731,12097,,,,,,
8732,12098,,,,,,
8733,12099,,,,,,
8734,12100,,,,,,
8735,12101,,,,,,
8736,12102,,,,,,
8737,12103,,,,,,
8738,12104,,,,,,
8739,12105,,,,,,
8740,12106,,,,,,
8741,12107,,,,,,
8742,12108,,,,,,
8743,12109,,,,,,
8744,12110,,,,,,
8745,12111,,,,,,
8746,12112,,,,,,
8747,12113,,,,,,
8748,12114,,,,,,
8749,12115,,,,,,
8750,12116,,,,,,
8751,12117,,,,,,
8752,12118,,,,,,
8753,12119,,,,,,
8754,12120,,,,,,
8755,12121,,,,,,
8756,12122,,,,,,
8757,12123,,,,,,
8758,12124,,,,,,
8759,12125,,,,,,
8760,12126,,,,,,
8761,12127,,,,,,
8762,12128,,,,,,
8763,12129,,,,,,
8764,12130,,,,,,
8765,12131,,,,,,
8766,12132,,,,,,
8767,12133,,,,,,
8768,12134,,,,,,
8769,12135,,,,,,
8770,12136,,,,,,
8771,12137,,,,,,
8772,12138,,,,,,
8773,12139,,,,,,
8774,12140,,,,,,
8775,12141,,,,,,
8776,12142,,,,,,
8777,12143,,,,,,
8778,12144,,,,,,
8779,12145,,,,,,
8780,12146,,,,,,
8781,12147,,,,,,
8782,12148,,,,,,
8783,12149,,,,,,
8784,12150,,,,,,
8785,12151,,,,,,
8786,12152,,,,,,
8787,12153,,,,,,
8788,12154,,,,,,
8789,12155,,,,,,
8790,12156,,,,,,
8791,12157,,,,,,
8792,12158,,,,,,
8793,12159,,,,,,
8794,12160,,,,,,
8795,12161,,,,,,
8796,12162,,,,,,
8797,12163,,,,,,
8798,12164,,,,,,
8799,12165,,,,,,
8800,12166,,,,,,
8801,12167,,,,,,
8802,12168,,,,,,
8803,12169,,,,,,
8804,12170,,,,,,
8805,12171,,,,,,
8806,12172,,,,,,
8807,12173,,,,,,
8808,12174,,,,,,
8809,12175,,,,,,
8810,12176,,,,,,
8811,12177,,,,,,
8812,12178,,,,,,
8813,12179,,,,,,
8814,12180,,,,,,
8815,12181,,,,,,
8816,12182,,,,,,
8817,12183,,,,,,
8818,12184,,,,,,
8819,12185,,,,,,
8820,12186,,,,,,
8821,12187,,,,,,
8822,12188,,,,,,
8823,12189,,,,,,
8824,12190,,,,,,
8825,12191,,,,,,
8826,12192,,,,,,
8827,12193,,,,,,
8828,12194,,,,,,
8829,12195,,,,,,
8830,12196,,,,,,
8831,12197,,,,,,
8832,12198,,,,,,
8833,12199,,,,,,
8834,12200,,,,,,
8835,12201,,,,,,
8836,12202,,,,,,
8837,12203,,,,,,
8838,12204,,,,,,
8839,12205,,,,,,
8840,12206,,,,,,
8841,12207,,,,,,
8842,12208,,,,,,
8843,12209,,,,,,
8844,12210,,,,,,
8845,12211,,,,,,
8846,12212,,,,,,
8847,12213,,,,,,
8848,12214,,,,,,
8849,12215,,,,,,
8850,12216,,,,,,
8851,12217,,,,,,
8852,12218,,,,,,
8853,12219,,,,,,
8854,12220,,,,,,
8855,12221,,,,,,
8856,12222,,,,,,
8857,12223,,,,,,
8858,12224,,,,,,
8859,12225,,,,,,
8860,12226,,,,,,
8861,12227,,,,,,
8862,12228,,,,,,
8863,12229,,,,,,
8864,12230,,,,,,
8865,12231,,,,,,
8866,12232,,,,,,
8867,12233,,,,,,
8868,12234,,,,,,
8869,12235,,,,,,
8870,12236,,,,,,
8871,12237,,,,,,
8872,12238,,,,,,
8873,12239,,,,,,
8874,12240,,,,,,
8875,12241,,,,,,
8876,12242,,,,,,
8877,12243,,,,,,
8878,12244,,,,,,
8879,12245,,,,,,
8880,12246,,,,,,
8881,12247,,,,,,
8882,12248,,,,,,
8883,12249,,,,,,
8884,12250,,,,,,
8885,12251,,,,,,
8886,12252,,,,,,
8887,12253,,,,,,
8888,12254,,,,,,
8889,12255,,,,,,
8890,12256,,,,,,
8891,12257,,,,,,
8892,12258,,,,,,
8893,12259,,,,,,
8894,12260,,,,,,
8895,12261,,,,,,
8896,12262,,,,,,
8897,12263,,,,,,
8898,12264,,,,,,
8899,12265,,,,,,
8900,12266,,,,,,
8901,12267,,,,,,
8902,12268,,,,,,
8903,12269,,,,,,
8904,12270,,,,,,
8905,12271,,,,,,
8906,12272,,,,,,
8907,12273,,,,,,
8908,12274,,,,,,
8909,12275,,,,,,
8910,12276,,,,,,
8911,12277,,,,,,
8912,12278,,,,,,
8913,12279,,,,,,
8914,12280,,,,,,
8915,12281,,,,,,
8916,12282,,,,,,
8917,12283,,,,,,
8918,12284,,,,,,
8919,12285,,,,,,
8920,12286,,,,,,
8921,12287,,,,,,
8922,12288,,,,,,
8923,12289,,,,,,
8924,12290,,,,,,
8925,12291,,,,,,
8926,12292,,,,,,
8927,12293,,,,,,
8928,12294,,,,,,
8929,12295,,,,,,
8930,12296,,,,,,
8931,12297,,,,,,
8932,12298,,,,,,
8933,12299,,,,,,
8934,12300,,,,,,
8935,12301,,,,,,
8936,12302,,,,,,
8937,12303,,,,,,
8938,12304,,,,,,
8939,12305,,,,,,
8940,12306,,,,,,
8941,12307,,,,,,
8942,12308,,,,,,
8943,12309,,,,,,
8944,12310,,,,,,
8945,12311,,,,,,
8946,12312,,,,,,
8947,12313,,,,,,
8948,12314,,,,,,
8949,12315,,,,,,
8950,12316,,,,,,
8951,12317,,,,,,
